cv_fold	a	model	level	auprc	max_recall	recall@P99	recall@P95	recall@P90	tp_before_1st_global_fp
2	0.9	sym_min	superfamily	0.2635003747126209	0.9271034943471338	0.0804266940081213	0.0948495780593356	0.1139516782807085	2885
3	0.9	Xa	family	0.582089064347674	0.9498506766053214	0.2951668989776726	0.3768553495155654	0.4289757600259153	1748
3	0.9	Xa	fold	0.0011566928407278	0.8195665288484949	0.0	0.0	0.0	1748
3	0.9	Xa	superfamily	0.1453088641937823	0.9028496086758372	0.0549591005830811	0.0620380008325385	0.0669422833966083	1748
3	0.9	Xa_cov70	family	0.7447423543594882	0.9498506766053236	0.5539029826499147	0.6427695618850591	0.6726222517435818	4502
3	0.9	Xa_cov70	fold	0.0214116261001425	0.8195665288484525	6.581162146461467e-05	6.581162146461467e-05	6.581162146461467e-05	4502
3	0.9	Xa_cov70	superfamily	0.3578049072561642	0.9028496086758716	0.0967715701744806	0.1676769835632452	0.2132587284194509	4502
3	0.9	Xa_ktcov	family	0.7369492648203863	0.9498506766053212	0.4381928731869196	0.5593453351825568	0.6078712877544005	3542
3	0.9	Xa_ktcov	fold	0.0071480544396539	0.8195665288484298	4.018323555412682e-05	4.018323555412682e-05	4.018323555412682e-05	3542
3	0.9	Xa_ktcov	superfamily	0.292316230372818	0.902849608675847	0.0716904641730669	0.100920166323221	0.1276333612079001	3542
3	0.9	sym_max	family	0.7372052607041094	0.9498506766053202	0.4130065222354765	0.5596960532301823	0.6053211120351908	3859
3	0.9	sym_max	fold	0.0071988083192989	0.8195665288484594	4.018323555412682e-05	4.018323555412682e-05	4.018323555412682e-05	3859
3	0.9	sym_max	superfamily	0.2924256473942336	0.902849608675847	0.0683453355311602	0.0933073711666957	0.1151704649352296	3859
3	0.9	sym_mean	family	0.7468368195990711	0.9498506766053202	0.4200978005030816	0.5650825755944685	0.6126182211375344	3623
3	0.9	sym_mean	fold	0.0092808512728215	0.8195665288484622	4.018323555412682e-05	4.018323555412682e-05	4.018323555412682e-05	3623
3	0.9	sym_mean	superfamily	0.3038361097887518	0.9028496086758512	0.0787975736607187	0.0983949938639397	0.1241449927152209	3623
3	0.9	sym_min	family	0.7475982635087353	0.9498506766053212	0.4446096408793378	0.5625134881952583	0.6173367746760093	3384
3	0.9	sym_min	fold	0.0097161572630237	0.8195665288484577	4.018323555412682e-05	4.018323555412682e-05	4.018323555412682e-05	3384
3	0.9	sym_min	superfamily	0.3039258952112865	0.902849608675854	0.0872170688592132	0.0996494150084109	0.1262249297365296	3384
4	0.9	Xa	family	0.5720446925155465	0.9546354697387518	0.3017861482571223	0.378462096981871	0.4243514267728559	2057
4	0.9	Xa	fold	0.0011406453463501	0.8273859860138544	0.0	0.0	0.0	2057
4	0.9	Xa	superfamily	0.143229415176954	0.9096331114719876	0.0628735915585678	0.0715136933047542	0.0758403942918878	2057
4	0.9	Xa_cov70	family	0.7389979954533806	0.9546354697387592	0.563641396708315	0.6372141832650631	0.6721090812582488	3442
4	0.9	Xa_cov70	fold	0.0268016174278352	0.8273859860139047	0.0001194716154759	0.0001702089416438	0.0001702089416438	3442
4	0.9	Xa_cov70	superfamily	0.3577826557653402	0.9096331114720428	0.1103455947495269	0.1809121768079116	0.2130631429402997	3442
4	0.9	Xa_ktcov	family	0.7358123149166705	0.954635469738755	0.4554165206912703	0.570804939626354	0.6167340850866834	4304
4	0.9	Xa_ktcov	fold	0.0083148539099822	0.8273859860137979	0.0001702089416438	0.0001702089416438	0.0001702089416438	4304
4	0.9	Xa_ktcov	superfamily	0.2931624209524457	0.9096331114720012	0.0933251265210229	0.1215093499229441	0.1454507847218714	4304
4	0.9	sym_max	family	0.735654403977667	0.9546354697387532	0.4412115188784759	0.570295722110129	0.6072059581849006	3902
4	0.9	sym_max	fold	0.0082822740541687	0.827385986013831	0.0001926411164094	0.0001926411164094	0.0001926411164094	3902
4	0.9	sym_max	superfamily	0.2905873861969564	0.909633111472	0.0787779721219408	0.1176875008446852	0.1448343832127091	3902
4	0.9	sym_mean	family	0.7460585448847292	0.9546354697387536	0.4634188727451568	0.5799474892530333	0.6190087832100837	4513
4	0.9	sym_mean	fold	0.0107082345957271	0.8273859860138386	0.0001963572899398	0.0001963572899398	0.0001963572899398	4513
4	0.9	sym_mean	superfamily	0.3050356679999607	0.909633111472005	0.0881107909343716	0.115424761714938	0.1398971517958195	4513
4	0.9	sym_min	family	0.7463440761604584	0.9546354697387543	0.4631398297589358	0.5829072409877786	0.6221829445916135	4201
4	0.9	sym_min	fold	0.0112007046894489	0.8273859860138343	0.0001447024778667	0.0001447024778667	0.0001447024778667	4201
4	0.9	sym_min	superfamily	0.3067341940778821	0.9096331114720102	0.0949142953469681	0.1193840121615882	0.1403357711376388	4201
0	0.925	Xa	family	0.5777544324871781	0.9541629584556248	0.303778660738257	0.3654286885012686	0.4159628381821684	1405
0	0.925	Xa	fold	0.0011123818654862	0.8186606583905532	0.0	0.0	0.0	1405
0	0.925	Xa	superfamily	0.1550417928250278	0.9038053622224748	0.0619615637629202	0.070428275264834	0.0766943351525051	1405
0	0.925	Xa_cov70	family	0.7414431058611127	0.9541629584556316	0.5580627861964098	0.6498980570297344	0.6828590127985977	3179
0	0.925	Xa_cov70	fold	0.0245962623816515	0.8186606583906372	0.000121097079632	0.0001957063855174	0.0002137277227807	3179
0	0.925	Xa_cov70	superfamily	0.3718775011177579	0.9038053622225104	0.1105475389577534	0.1990280125782167	0.2404558705664631	3179
0	0.925	Xa_ktcov	family	0.7433325667106159	0.9541629584556276	0.4445990145455957	0.5873980860816669	0.6220508365326933	3128
0	0.925	Xa_ktcov	fold	0.0077875820708153	0.8186606583905078	7.884415361691986e-05	7.884415361691986e-05	7.884415361691986e-05	3128
0	0.925	Xa_ktcov	superfamily	0.3117703860785561	0.9038053622224864	0.0860405018863979	0.1204690936108764	0.155469490684346	3128
0	0.925	sym_max	family	0.7452000839096815	0.954162958455626	0.4238409814560672	0.5767019294494808	0.6207321357912273	3452
0	0.925	sym_max	fold	0.0079015995598204	0.8186606583905454	0.0001530091579645	0.0001530091579645	0.0001530091579645	3452
0	0.925	sym_max	superfamily	0.313142085724752	0.90380536222249	0.0776110407266727	0.1151073150334972	0.151834680566309	3452
0	0.925	sym_mean	family	0.7537547060976346	0.9541629584556256	0.4392387371336817	0.5851831991587341	0.6301050891062494	3188
0	0.925	sym_mean	fold	0.010003236163469	0.818660658390562	7.884415361691986e-05	7.884415361691986e-05	7.884415361691986e-05	3188
0	0.925	sym_mean	superfamily	0.3246871010267738	0.9038053622224916	0.0895234771241768	0.116121433130792	0.1466365881597652	3188
0	0.925	sym_min	family	0.7531686022808273	0.954162958455627	0.4595106727383531	0.5848923427832734	0.6290749583982672	2947
0	0.925	sym_min	fold	0.0103728368781118	0.8186606583905655	5.675739683628554e-05	5.675739683628554e-05	5.675739683628554e-05	2947
0	0.925	sym_min	superfamily	0.324139647285848	0.903805362222494	0.1040613138475316	0.1275443110400016	0.1473391261198661	2947
1	0.925	Xa	family	0.5851215875158234	0.9614991793098902	0.3136573083903014	0.3897111158838647	0.4409118824112576	1369
1	0.925	Xa	fold	0.0009109170782706	0.8306613757832555	0.0	0.0	0.0	1369
1	0.925	Xa	superfamily	0.1534573826396049	0.9184131139049816	0.0574306660882545	0.0703084793502392	0.0823028282686768	1369
1	0.925	Xa_cov70	family	0.7482912435700463	0.9614991793098968	0.5676025688808247	0.6597840330087644	0.6892537439120249	3010
1	0.925	Xa_cov70	fold	0.0185678183244639	0.8306613757831958	0.0001288613184502	0.0002042460203776	0.0002042460203776	3010
1	0.925	Xa_cov70	superfamily	0.3708063722356265	0.9184131139050454	0.1265944110760787	0.2058312297314819	0.245430207883137	3010
1	0.925	Xa_ktcov	family	0.7484038474024421	0.9614991793098928	0.434240561387951	0.5871982217719728	0.623912397252676	2907
1	0.925	Xa_ktcov	fold	0.0060946197663705	0.8306613757831629	8.389931134623634e-05	8.389931134623634e-05	8.389931134623634e-05	2907
1	0.925	Xa_ktcov	superfamily	0.3064452515371231	0.9184131139049972	0.0854076104578089	0.1217612927791127	0.1504363442607742	2907
1	0.925	sym_max	family	0.752610645285275	0.9614991793098911	0.4355693992567768	0.5877393247247015	0.6219396941246387	3199
1	0.925	sym_max	fold	0.0062832694675513	0.8306613757831953	0.0001628194659208	0.0001628194659208	0.0001628194659208	3199
1	0.925	sym_max	superfamily	0.3092616280123278	0.9184131139049988	0.0901430029993785	0.1155521094806253	0.1569223644960443	3199
1	0.925	sym_mean	family	0.7605938120519024	0.9614991793098904	0.4556067467512787	0.5959235787396279	0.6312938545367839	3003
1	0.925	sym_mean	fold	0.007797098475402	0.8306613757832156	8.389931134623634e-05	8.389931134623634e-05	8.389931134623634e-05	3003
1	0.925	sym_mean	superfamily	0.3208471695685693	0.9184131139050038	0.1019878579250924	0.1144965828821841	0.1613883915795541	3003
1	0.925	sym_min	family	0.7593146787282871	0.961499179309891	0.4710896507281051	0.5893148982809423	0.6317547848541815	2797
1	0.925	sym_min	fold	0.0079333260763926	0.8306613757832211	6.039644399641966e-05	6.039644399641966e-05	6.039644399641966e-05	2797
1	0.925	sym_min	superfamily	0.3207230111404417	0.9184131139050068	0.1005736735985683	0.1290977095995247	0.1537409216704873	2797
2	0.925	Xa	family	0.5232318079321403	0.9536124700015828	0.2685644141206667	0.323490058072897	0.3649047487383694	1273
2	0.925	Xa	fold	0.0009864287947096	0.8704769921227948	0.0	0.0	0.0	1273
2	0.925	Xa	superfamily	0.1131760009253345	0.9271034943471484	0.0457559662061751	0.0529545350054087	0.0570328833065832	1273
2	0.925	Xa_cov70	family	0.7059284278698076	0.95361247000159	0.4990138344566769	0.5999177276627348	0.6279016418001069	2717
2	0.925	Xa_cov70	fold	0.0215625488606727	0.870476992122807	8.789884514822376e-05	0.0001710765003552	0.0001710765003552	2717
2	0.925	Xa_cov70	superfamily	0.3147282312228877	0.9271034943471044	0.0752881285815857	0.1386170091259466	0.1752447643349088	2717
2	0.925	Xa_ktcov	family	0.6914131343503314	0.953612470001582	0.4012839057041413	0.5072027165222446	0.5608072242347714	2669
2	0.925	Xa_ktcov	fold	0.0069230840318561	0.8704769921227583	8.789884514822376e-05	8.789884514822376e-05	8.789884514822376e-05	2669
2	0.925	Xa_ktcov	superfamily	0.2424254463639513	0.9271034943471388	0.0695145960839873	0.0857335763347103	0.1019615327254879	2669
2	0.925	sym_max	family	0.6966554182284727	0.953612470001582	0.3733477418893265	0.5159027727323762	0.5614764971033072	2960
2	0.925	sym_max	fold	0.0073562173607332	0.8704769921227582	0.0001705811739387	0.0001705811739387	0.0001705811739387	2960
2	0.925	sym_max	superfamily	0.2475879566417802	0.9271034943471408	0.0615249042390762	0.0844021680746801	0.0969022341430227	2960
2	0.925	sym_mean	family	0.7039473341540677	0.9536124700015828	0.3956396690927068	0.5197148327229315	0.569043815601063	2718
2	0.925	sym_mean	fold	0.0092568024069297	0.8704769921227754	8.789884514822376e-05	8.789884514822376e-05	8.789884514822376e-05	2718
2	0.925	sym_mean	superfamily	0.2550541794667327	0.9271034943471372	0.0722969485622309	0.0829955724569549	0.1042498704359173	2718
2	0.925	sym_min	family	0.7019681011083976	0.9536124700015824	0.4042857253728879	0.507937569555106	0.5683899362906816	2503
2	0.925	sym_min	fold	0.0095448044758128	0.8704769921227877	6.327558108834e-05	6.327558108834e-05	6.327558108834e-05	2503
2	0.925	sym_min	superfamily	0.2524354017750113	0.9271034943471342	0.0791147505809584	0.0847670903041366	0.1076074624445336	2503
3	0.925	Xa	family	0.5586669562365245	0.9498506766053212	0.2800038503194858	0.3525389225426552	0.3952171683954921	1433
3	0.925	Xa	fold	0.0010518278757575	0.8195665288484916	0.0	0.0	0.0	1433
3	0.925	Xa	superfamily	0.1318502315776912	0.9028496086758354	0.0489937873502872	0.0555169998024752	0.0595115147034762	1433
3	0.925	Xa_cov70	family	0.7433452920222333	0.9498506766053232	0.5508368976948904	0.6414101342145703	0.6707414870167739	4332
3	0.925	Xa_cov70	fold	0.0212153287311954	0.8195665288484518	6.581162146461467e-05	6.581162146461467e-05	6.581162146461467e-05	4332
3	0.925	Xa_cov70	superfamily	0.3553920612518451	0.9028496086758718	0.0954625394808949	0.1576108686255206	0.2086668699873373	4332
3	0.925	Xa_ktcov	family	0.7283154691511201	0.9498506766053216	0.4084074834312269	0.5355780674989802	0.592711674042216	3095
3	0.925	Xa_ktcov	fold	0.0067378351807239	0.8195665288484245	0.0	0.0	0.0	3095
3	0.925	Xa_ktcov	superfamily	0.2809823028081069	0.9028496086758464	0.0712158953576518	0.0959340097626512	0.1144155119193844	3095
3	0.925	sym_max	family	0.7284296943500082	0.9498506766053212	0.4041090374111855	0.5429115022842578	0.5891101872817497	3399
3	0.925	sym_max	fold	0.0068170268905366	0.8195665288484569	0.0	0.0	0.0	3399
3	0.925	sym_max	superfamily	0.2811969532050568	0.902849608675846	0.065366467169661	0.091809260048182	0.1108766322584424	3399
3	0.925	sym_mean	family	0.7384377039832951	0.9498506766053206	0.4084034416557691	0.5484903968352627	0.599356649877692	3152
3	0.925	sym_mean	fold	0.0088514075552882	0.819566528848459	0.0	0.0	0.0	3152
3	0.925	sym_mean	superfamily	0.2924662274218225	0.9028496086758506	0.073856435357117	0.0946170964298544	0.1107583145206868	3152
3	0.925	sym_min	family	0.739128699785863	0.9498506766053212	0.4191269124140675	0.5484407930141041	0.6030901075916011	2919
3	0.925	sym_min	fold	0.0092379591451036	0.819566528848455	0.0	0.0	0.0	2919
3	0.925	sym_min	superfamily	0.2922626931062501	0.9028496086758544	0.0853077675090925	0.09331350261638	0.1169412907891983	2919
4	0.925	Xa	family	0.5482580197861513	0.9546354697387516	0.2864040816619972	0.3433745263819909	0.3923506985761418	1702
4	0.925	Xa	fold	0.0010062316204661	0.8273859860138506	0.0	0.0	0.0	1702
4	0.925	Xa	superfamily	0.1310555176960854	0.9096331114719856	0.0586167271671941	0.0645112584259812	0.0683943102032078	1702
4	0.925	Xa_cov70	family	0.7375987691749355	0.95463546973876	0.5550209489195065	0.6329914129617124	0.67061585337686	3284
4	0.925	Xa_cov70	fold	0.0264216587536877	0.8273859860139039	0.0001194716154759	0.0001702089416438	0.0001702089416438	3284
4	0.925	Xa_cov70	superfamily	0.3551669984318574	0.9096331114720438	0.1084827111920634	0.1793448412969845	0.2089322266602281	3284
4	0.925	Xa_ktcov	family	0.7266989397084038	0.9546354697387552	0.4379807650693739	0.5454407314338799	0.5976460975512748	3904
4	0.925	Xa_ktcov	fold	0.0077219946099636	0.8273859860137949	0.0001447024778667	0.0001447024778667	0.0001702089416438	3904
4	0.925	Xa_ktcov	superfamily	0.2811298499683404	0.9096331114720004	0.0902785234763648	0.1110764318072274	0.1337122052135138	3904
4	0.925	sym_max	family	0.7266247842147592	0.9546354697387524	0.4377601198162905	0.5510725228909213	0.5907501342796723	3757
4	0.925	sym_max	fold	0.0077286355994153	0.8273859860138283	0.0001509553437636	0.0001509553437636	0.0001509553437636	3757
4	0.925	sym_max	superfamily	0.2789814047004085	0.909633111472	0.0745516469788308	0.1069535619294261	0.1314151020583017	3757
4	0.925	sym_mean	family	0.7372788264378114	0.9546354697387532	0.4342114112915485	0.5618916228280701	0.6024915046988342	3915
4	0.925	sym_mean	fold	0.0100727862961905	0.8273859860138357	0.0001447024778667	0.0001447024778667	0.0001926411164094	3915
4	0.925	sym_mean	superfamily	0.2930115287433179	0.9096331114720042	0.0842369341951655	0.1039783646804528	0.1309354761317331	3915
4	0.925	sym_min	family	0.7374645220340804	0.9546354697387543	0.4332991396861305	0.5637223802582898	0.6008144406971379	3652
4	0.925	sym_min	fold	0.0104732574241534	0.8273859860138314	0.0001447024778667	0.0001447024778667	0.0001447024778667	3652
4	0.925	sym_min	superfamily	0.2942555478367613	0.9096331114720108	0.0930511416327104	0.1095505909684085	0.1291488582719419	3652
0	0.95	Xa	family	0.5527963437676602	0.9541629584556252	0.2693223738204912	0.33702120991972	0.3874256516442625	1151
0	0.95	Xa	fold	0.0010083953807187	0.8186606583905522	0.0	0.0	0.0	1151
0	0.95	Xa	superfamily	0.1412563210765376	0.903805362222474	0.0544739311506191	0.0638642852296364	0.0688724975346047	1151
0	0.95	Xa_cov70	family	0.7404754827633846	0.9541629584556318	0.5601888855617186	0.6481519771363167	0.680883497104157	3025
0	0.95	Xa_cov70	fold	0.0244384819825423	0.8186606583906382	7.884415361691986e-05	0.0001957063855174	0.0001957063855174	3025
0	0.95	Xa_cov70	superfamily	0.3700870744810219	0.9038053622225102	0.1107730872103996	0.1956422710104819	0.2354906743628181	3025
0	0.95	Xa_ktcov	family	0.7347502543074437	0.9541629584556276	0.4279548320679278	0.567862978496902	0.6090995659217447	2688
0	0.95	Xa_ktcov	fold	0.0072625678383166	0.8186606583905078	7.884415361691986e-05	7.884415361691986e-05	7.884415361691986e-05	2688
0	0.95	Xa_ktcov	superfamily	0.2998859698201507	0.9038053622224852	0.0864653843730562	0.1126198120885925	0.1442511477986456	2688
0	0.95	sym_max	family	0.73679692620631	0.9541629584556264	0.4106358488756508	0.561944170883025	0.6053622903333541	2991
0	0.95	sym_max	fold	0.0074255081763081	0.8186606583905437	7.884415361691986e-05	7.884415361691986e-05	7.884415361691986e-05	2991
0	0.95	sym_max	superfamily	0.3016456267371569	0.9038053622224884	0.0740869794507921	0.103601708975112	0.1352818273805708	2991
0	0.95	sym_mean	family	0.7454240552200135	0.9541629584556256	0.4196544467708429	0.57277908818996	0.6134322003152733	2753
0	0.95	sym_mean	fold	0.0094466543517163	0.8186606583905619	7.884415361691986e-05	7.884415361691986e-05	7.884415361691986e-05	2753
0	0.95	sym_mean	superfamily	0.3127818486702143	0.9038053622224904	0.0867214525205609	0.1115603908584433	0.134616949814761	2753
0	0.95	sym_min	family	0.7446579553736172	0.9541629584556262	0.4371493883485937	0.5675029781442726	0.6142832837521248	2527
0	0.95	sym_min	fold	0.0097333148812355	0.8186606583905657	5.675739683628554e-05	5.675739683628554e-05	5.675739683628554e-05	2527
0	0.95	sym_min	superfamily	0.3118051575475304	0.9038053622224936	0.1004641829218688	0.1243407068969342	0.1392579698197659	2527
1	0.95	Xa	family	0.5593653380417137	0.961499179309889	0.2733343083682771	0.3524734504081037	0.4084373566464217	1121
1	0.95	Xa	fold	0.0008239868634724	0.8306613757832518	0.0	0.0	0.0	1121
1	0.95	Xa	superfamily	0.1391145861780614	0.91841311390498	0.0504512900997901	0.0634811518253272	0.0717154333226161	1121
1	0.95	Xa_cov70	family	0.7467606484380888	0.9614991793098968	0.5683538418362567	0.6565335659988486	0.686881180939453	2855
1	0.95	Xa_cov70	fold	0.018290467034581	0.8306613757831965	8.389931134623634e-05	0.0002042460203776	0.0002042460203776	2855
1	0.95	Xa_cov70	superfamily	0.3680312145212054	0.918413113905046	0.1263378552404654	0.2051851145872193	0.2390277891440661	2855
1	0.95	Xa_ktcov	family	0.738483779313362	0.961499179309892	0.4057389379716423	0.5684106816135226	0.6061875511653757	2498
1	0.95	Xa_ktcov	fold	0.00564786579259	0.8306613757831592	7.520917551941337e-05	7.520917551941337e-05	7.520917551941337e-05	2498
1	0.95	Xa_ktcov	superfamily	0.2934255253528022	0.9184131139049964	0.0853101794174697	0.1176120872498275	0.1427578997458311	2498
1	0.95	sym_max	family	0.7427432764291209	0.9614991793098911	0.4220791843858145	0.5677855817514895	0.6078885333341787	2788
1	0.95	sym_max	fold	0.005843490636702	0.8306613757831934	8.389931134623634e-05	8.389931134623634e-05	8.389931134623634e-05	2788
1	0.95	sym_max	superfamily	0.2962994305435512	0.9184131139049984	0.0898671932798888	0.1062876298146081	0.1350526764899632	2788
1	0.95	sym_mean	family	0.7510125833155833	0.9614991793098904	0.4323984366457342	0.5764589234929484	0.6156342209231652	2599
1	0.95	sym_mean	fold	0.0072969108373786	0.8306613757832128	6.039644399641966e-05	6.039644399641966e-05	6.039644399641966e-05	2599
1	0.95	sym_mean	superfamily	0.3076440099347958	0.9184131139050028	0.0990616880788554	0.1095167633523157	0.1486696873234536	2599
1	0.95	sym_min	family	0.749656607377934	0.9614991793098904	0.4591266855707621	0.5682842214395237	0.6167450070903118	2425
1	0.95	sym_min	fold	0.0073922960050359	0.830661375783218	6.039644399641966e-05	6.039644399641966e-05	6.039644399641966e-05	2425
1	0.95	sym_min	superfamily	0.3074115146013695	0.9184131139050076	0.0976808453231827	0.1236521821633253	0.1413142397330359	2425
2	0.95	Xa	family	0.4978166727427066	0.9536124700015832	0.2396437359790443	0.2943528014141943	0.3377858848240349	1057
2	0.95	Xa	fold	0.0008933315605578	0.8704769921227925	0.0	0.0	0.0	1057
2	0.95	Xa	superfamily	0.1024645028430382	0.9271034943471484	0.0404714372382612	0.0464490084675955	0.0502478603491426	1057
2	0.95	Xa_cov70	family	0.7044039315306865	0.95361247000159	0.5036566957962402	0.5965367005831624	0.6272674775296845	2571
2	0.95	Xa_cov70	fold	0.0213963528738727	0.8704769921228072	8.789884514822376e-05	0.0001710765003552	0.0001710765003552	2571
2	0.95	Xa_cov70	superfamily	0.3127700158133272	0.9271034943471042	0.0749895300648406	0.1354702559917849	0.1737053095353706	2571
2	0.95	Xa_ktcov	family	0.6812059827438807	0.9536124700015822	0.3718438897473394	0.4882907356061612	0.5486690743475505	2268
2	0.95	Xa_ktcov	fold	0.0064656315508191	0.8704769921227539	7.879444499162809e-05	7.879444499162809e-05	7.879444499162809e-05	2268
2	0.95	Xa_ktcov	superfamily	0.2314663767612717	0.927103494347139	0.0694272423520455	0.0806636680392076	0.0932002612435885	2268
2	0.95	sym_max	family	0.6868577217030019	0.9536124700015824	0.3694302624321192	0.4944118168594889	0.5496145219745335	2563
2	0.95	sym_max	fold	0.0069171023547187	0.870476992122753	8.789884514822376e-05	8.789884514822376e-05	8.789884514822376e-05	2563
2	0.95	sym_max	superfamily	0.2369366676945835	0.9271034943471408	0.0586663358982801	0.0814834566478536	0.0914260872450997	2563
2	0.95	sym_mean	family	0.6940963575453207	0.9536124700015828	0.3873307811524947	0.4944783233875	0.5535821948951638	2347
2	0.95	sym_mean	fold	0.0087727934529521	0.8704769921227735	8.789884514822376e-05	8.789884514822376e-05	8.789884514822376e-05	2347
2	0.95	sym_mean	superfamily	0.2440218675119947	0.9271034943471372	0.0699417240874555	0.0814189612984125	0.093563726249808	2347
2	0.95	sym_min	family	0.6918136655050375	0.9536124700015824	0.384823924690641	0.4832025352428507	0.5502953386928153	2140
2	0.95	sym_min	fold	0.0089819834360059	0.8704769921227845	6.327558108834e-05	6.327558108834e-05	6.327558108834e-05	2140
2	0.95	sym_min	superfamily	0.241154991157103	0.9271034943471328	0.0781843983791013	0.0793634243470334	0.1005344240263052	2140
3	0.95	Xa	family	0.5335634086213885	0.9498506766053212	0.2522405102119479	0.3232344642221236	0.3671345947517273	1167
3	0.95	Xa	fold	0.0009619244851557	0.8195665288484864	0.0	0.0	0.0	1167
3	0.95	Xa	superfamily	0.1189451621637988	0.9028496086758327	0.0426028260540404	0.0492206432412253	0.0534431891676755	1167
3	0.95	Xa_cov70	family	0.7418893468957755	0.949850676605323	0.5470097950520275	0.6357591980587958	0.6669952117422103	4143
3	0.95	Xa_cov70	fold	0.0210025296307243	0.819566528848452	6.581162146461467e-05	6.581162146461467e-05	6.581162146461467e-05	4143
3	0.95	Xa_cov70	superfamily	0.3529249767226349	0.902849608675871	0.0954610517305157	0.1519922128681769	0.2062782116898512	4143
3	0.95	Xa_ktcov	family	0.7188501056367629	0.9498506766053216	0.388130680088155	0.5158017084834788	0.5792755421369165	2659
3	0.95	Xa_ktcov	fold	0.0063789720702738	0.8195665288484216	0.0	0.0	0.0	2659
3	0.95	Xa_ktcov	superfamily	0.269248489705663	0.9028496086758452	0.0713322210708669	0.0852255757167257	0.1055983092106905	2659
3	0.95	sym_max	family	0.7187706485694313	0.9498506766053209	0.3965049670107377	0.5167896161472728	0.5751038163997025	2930
3	0.95	sym_max	fold	0.0064978952865363	0.8195665288484532	0.0	0.0	0.0	2930
3	0.95	sym_max	superfamily	0.2695184721418116	0.9028496086758456	0.061421213744835	0.0867934715911427	0.1004034997314523	2930
3	0.95	sym_mean	family	0.7292521790032547	0.9498506766053206	0.3966697193425721	0.5248228630418691	0.5823884036238698	2710
3	0.95	sym_mean	fold	0.0084954966840361	0.8195665288484563	0.0	0.0	0.0	2710
3	0.95	sym_mean	superfamily	0.280656745693256	0.9028496086758504	0.071302380953115	0.0870264965576377	0.1009512016881861	2710
3	0.95	sym_min	family	0.7299155953921523	0.9498506766053214	0.3976742367840107	0.5330954506186261	0.584434250707612	2526
3	0.95	sym_min	fold	0.0088197576775453	0.8195665288484538	0.0	0.0	0.0	2526
3	0.95	sym_min	superfamily	0.280224542209411	0.9028496086758538	0.0823304087559388	0.0852873273554209	0.1069081160941602	2526
4	0.95	Xa	family	0.5228601204050507	0.9546354697387508	0.2576783756332185	0.3132021593852316	0.357937750588596	1371
4	0.95	Xa	fold	0.0009176140135576	0.8273859860138447	0.0	0.0	0.0	1371
4	0.95	Xa	superfamily	0.1195115985257175	0.9096331114719852	0.0525549642977526	0.0601470362618681	0.0623546164230577	1371
4	0.95	Xa_cov70	family	0.7361450590017522	0.9546354697387602	0.5474480450367784	0.6305983157118302	0.6676135308246269	3129
4	0.95	Xa_cov70	fold	0.0260206441730029	0.8273859860139041	7.778584283011557e-05	0.0001702089416438	0.0001702089416438	3129
4	0.95	Xa_cov70	superfamily	0.352439446505662	0.9096331114720444	0.1079641688252891	0.1787029065598799	0.204400411860926	3129
4	0.95	Xa_ktcov	family	0.7166350301107773	0.9546354697387548	0.42265487216319	0.5227821279718435	0.5788052706867197	3369
4	0.95	Xa_ktcov	fold	0.0071660936396904	0.8273859860137917	7.778584283011557e-05	7.778584283011557e-05	7.778584283011557e-05	3369
4	0.95	Xa_ktcov	superfamily	0.2686681943415765	0.9096331114720002	0.0877686587878256	0.1034401758480228	0.126471478876685	3369
4	0.95	sym_max	family	0.7167472133923181	0.9546354697387516	0.4098538573503804	0.534344305301343	0.5746457765034276	3623
4	0.95	sym_max	fold	0.0072555119280174	0.8273859860138261	0.0001509553437636	0.0001509553437636	0.0001509553437636	3623
4	0.95	sym_max	superfamily	0.2670234949181532	0.9096331114719992	0.0713377176816737	0.1000560169580033	0.1170154671099443	3623
4	0.95	sym_mean	family	0.7276286622417563	0.9546354697387534	0.4136590915849224	0.543956364145551	0.5861611733425817	3392
4	0.95	sym_mean	fold	0.0094650168214355	0.8273859860138326	7.778584283011557e-05	7.778584283011557e-05	7.778584283011557e-05	3392
4	0.95	sym_mean	superfamily	0.2805890911276766	0.9096331114720048	0.0820005598912009	0.0970985937843907	0.1210987613069166	3392
4	0.95	sym_min	family	0.7277073054073552	0.954635469738754	0.410659587329834	0.544194338624326	0.5904564072751579	3138
4	0.95	sym_min	fold	0.009803687849062	0.8273859860138318	5.5995552583449486e-05	5.5995552583449486e-05	5.5995552583449486e-05	3138
4	0.95	sym_min	superfamily	0.2814368070104311	0.909633111472012	0.0919593066473144	0.0944435512252285	0.1205698216411572	3138
0	0.975	Xa	family	0.5260572281487625	0.9541629584556248	0.2388618211699677	0.3050968245660626	0.3545566656730424	928
0	0.975	Xa	fold	0.0009175626935558	0.8186606583905521	0.0	0.0	0.0	928
0	0.975	Xa	superfamily	0.1278505279988231	0.9038053622224724	0.0488757781110913	0.0552312267670614	0.0603736102305775	928
0	0.975	Xa_cov70	family	0.7393942073852475	0.954162958455632	0.5478067281951525	0.6433268204549752	0.6786652893011441	2894
0	0.975	Xa_cov70	fold	0.0242856243492367	0.8186606583906383	7.884415361691986e-05	7.884415361691986e-05	0.0001248638133465	2894
0	0.975	Xa_cov70	superfamily	0.3682263908166414	0.9038053622225104	0.1108853507634246	0.195041950292318	0.2298851275804909	2894
